1	645	4732
1	844	4732
1	1491	4732
1	1708	4732
1	2659	4732
1	146	4733
1	387	4733
1	928	4733
1	1756	4733
1	2846	4733
1	106	4734
1	857	4734
1	1053	4734
1	107	4735
1	188	4735
1	108	4736
1	1502	4736
1	3585	4736
1	109	4737
1	127	4737
1	110	4738
1	1305	4738
1	1311	4738
1	2228	4738
1	2514	4738
1	113	4739
1	587	4739
1	711	4739
1	1073	4739
1	1089	4739
1	1179	4739
1	1219	4739
1	1809	4739
1	2437	4739
1	2658	4739
1	3409	4739
1	3660	4739
1	121	4740
1	147	4740
1	180	4740
1	703	4740
1	122	4741
1	196	4741
1	244	4741
1	258	4741
1	453	4741
1	797	4741
1	818	4741
1	1155	4741
1	2127	4741
1	2282	4741
1	2525	4741
1	261	4742
1	174	4744
1	385	4744
1	2977	4744
1	3541	4744
1	4013	4744
1	129	4745
1	202	4745
1	212	4745
1	311	4745
1	492	4745
1	569	4745
1	592	4745
1	779	4745
1	1329	4745
1	1683	4745
1	3210	4745
1	327	4746
1	736	4746
1	1771	4746
1	2364	4746
1	3153	4746
1	3222	4746
1	131	4747
1	132	4748
1	133	4749
1	239	4749
1	581	4749
1	2451	4749
1	3309	4749
1	135	4750
1	716	4750
1	3156	4750
1	136	4751
1	335	4751
1	497	4751
1	138	4753
1	194	4754
1	544	4754
1	561	4754
1	563	4754
1	575	4754
1	722	4754
1	1143	4754
1	3614	4754
1	142	4755
1	466	4755
1	143	4756
1	2030	4756
1	144	4757
1	762	4757
1	1006	4757
1	1586	4757
1	1606	4757
1	269	4758
1	835	4758
1	148	4759
1	475	4759
1	766	4759
1	2283	4759
1	149	4760
1	1122	4760
1	155	4762
1	156	4763
1	1051	4763
1	2593	4763
1	157	4764
1	298	4764
1	589	4764
1	1035	4764
1	1560	4764
1	1634	4764
1	1658	4764
1	162	4765
1	267	4765
1	921	4765
1	1757	4765
1	165	4766
1	455	4766
1	483	4766
1	812	4766
1	968	4766
1	1080	4766
1	1358	4766
1	1493	4766
1	1832	4766
1	2168	4766
1	166	4767
1	217	4767
1	1458	4767
1	1701	4767
1	2352	4767
1	167	4768
1	370	4768
1	2716	4768
1	168	4769
1	486	4769
1	2285	4769
1	169	4770
1	172	4771
1	2442	4771
1	2804	4771
1	173	4772
1	525	4772
1	1815	4772
1	2925	4772
1	3789	4772
1	175	4773
1	207	4773
1	518	4773
1	1112	4773
1	1509	4773
1	2067	4773
1	177	4774
1	1459	4774
1	2126	4774
1	2180	4774
1	2325	4774
1	4025	4774
1	181	4776
1	219	4776
1	386	4776
1	817	4776
1	2327	4776
1	183	4778
1	912	4778
1	2961	4778
1	185	4779
1	429	4779
1	189	4780
1	676	4780
1	1858	4780
1	2196	4780
1	3337	4780
1	190	4781
1	1465	4781
1	2717	4781
1	3421	4781
1	3657	4781
1	4608	4781
1	240	4782
1	509	4782
1	3558	4782
1	195	4783
1	197	4784
1	198	4785
1	277	4785
1	362	4785
1	375	4785
1	914	4785
1	1806	4785
1	2079	4785
1	2346	4785
1	2500	4785
1	199	4786
1	250	4786
1	257	4786
1	710	4786
1	824	4786
1	1289	4786
1	203	4787
1	349	4787
1	374	4787
1	513	4787
1	206	4788
1	530	4788
1	2362	4788
1	2890	4788
1	208	4789
1	301	4789
1	366	4789
1	1249	4789
1	2045	4789
1	356	4790
1	403	4790
1	600	4790
1	972	4790
1	1024	4790
1	1210	4790
1	1542	4790
1	1698	4790
1	2318	4790
1	210	4791
1	750	4791
1	2054	4791
1	211	4792
1	300	4792
1	593	4792
1	851	4792
1	1045	4792
1	1154	4792
1	1218	4792
1	1504	4792
1	1767	4792
1	1781	4792
1	2429	4792
1	214	4793
1	237	4793
1	442	4793
1	731	4793
1	216	4794
1	1172	4794
1	1824	4794
1	1957	4794
1	2799	4794
1	2800	4794
1	218	4795
1	2169	4795
1	223	4796
1	1007	4796
1	224	4797
1	1316	4797
1	1989	4797
1	225	4798
1	227	4799
1	531	4799
1	903	4799
1	228	4800
1	233	4800
1	1015	4800
1	1018	4800
1	1680	4800
1	1707	4800
1	1968	4800
1	231	4801
1	234	4801
1	2895	4801
1	4372	4801
1	235	4802
1	1351	4802
1	236	4803
1	238	4804
1	241	4805
1	477	4805
1	2144	4805
1	2288	4805
1	2573	4805
1	242	4806
1	2742	4806
1	243	4807
1	2810	4807
1	245	4808
1	494	4808
1	246	4809
1	422	4809
1	2246	4809
1	2864	4809
1	248	4810
1	388	4810
1	398	4810
1	719	4810
1	908	4810
1	1020	4810
1	1519	4810
1	1614	4810
1	1996	4810
1	2024	4810
1	3055	4810
1	3308	4810
1	4037	4810
1	4207	4810
1	253	4811
1	2203	4811
1	3857	4811
1	254	4812
1	255	4813
1	259	4813
1	1477	4813
1	1816	4813
1	2088	4813
1	256	4814
1	604	4814
1	260	4815
1	369	4815
1	383	4815
1	451	4815
1	1538	4815
1	1108	4816
1	2022	4816
1	264	4817
1	460	4817
1	795	4817
1	1069	4817
1	1124	4817
1	1983	4817
1	265	4818
1	605	4818
1	619	4818
1	713	4818
1	1173	4818
1	266	4819
1	270	4820
1	306	4820
1	1691	4820
1	273	4821
1	1188	4821
1	1557	4821
1	274	4822
1	468	4822
1	1442	4822
1	284	4823
1	345	4823
1	372	4823
1	396	4823
1	705	4823
1	822	4823
1	850	4823
1	2503	4823
1	2776	4823
1	285	4824
1	1264	4824
1	1788	4824
1	2421	4824
1	2758	4824
1	2796	4824
1	553	4825
1	638	4825
1	905	4825
1	1700	4825
1	1840	4825
1	1234	4826
1	2304	4826
1	2377	4826
1	3523	4826
1	288	4827
1	570	4827
1	683	4827
1	827	4827
1	829	4827
1	3205	4827
1	4217	4827
1	289	4828
1	358	4828
1	290	4829
1	691	4829
1	291	4830
1	446	4830
1	695	4830
1	1116	4830
1	1467	4830
1	1670	4830
1	2524	4830
1	293	4831
1	294	4832
1	1991	4832
1	2299	4832
1	2740	4832
1	295	4833
1	441	4833
1	630	4833
1	4017	4834
1	1237	4835
1	3627	4835
1	302	4836
1	671	4836
1	974	4836
1	4118	4836
1	4558	4836
1	304	4837
1	826	4838
1	2072	4838
1	308	4839
1	309	4840
1	312	4842
1	467	4842
1	315	4844
1	3342	4844
1	318	4845
1	1093	4845
1	1134	4845
1	2849	4845
1	2882	4845
1	3840	4845
1	319	4846
1	320	4847
1	612	4847
1	828	4847
1	1072	4847
1	1373	4847
1	1605	4847
1	322	4848
1	622	4848
1	672	4848
1	810	4848
1	1355	4848
1	1727	4848
1	323	4849
1	488	4849
1	984	4849
1	325	4851
1	524	4851
1	2361	4852
1	334	4853
1	336	4854
1	1878	4854
1	791	4855
1	834	4855
1	1773	4855
1	2321	4855
1	2685	4855
1	338	4856
1	543	4856
1	1395	4856
1	339	4857
1	1359	4857
1	1383	4857
1	341	4858
1	516	4858
1	559	4858
1	609	4858
1	643	4858
1	658	4858
1	717	4858
1	1002	4858
1	1768	4858
1	2156	4858
1	2200	4858
1	3738	4858
1	743	4859
1	1117	4859
1	350	4860
1	354	4860
1	996	4860
1	1021	4860
1	353	4861
1	359	4862
1	690	4862
1	1386	4862
1	3420	4862
1	361	4863
1	436	4863
1	445	4863
1	498	4863
1	519	4863
1	1389	4863
1	1535	4863
1	2029	4863
1	2971	4863
1	367	4864
1	669	4864
1	1114	4864
1	2502	4864
1	368	4865
1	521	4865
1	2515	4865
1	373	4866
1	425	4866
1	547	4866
1	771	4866
1	1455	4866
1	1822	4866
1	1844	4866
1	2350	4866
1	2914	4866
1	3031	4866
1	3615	4866
1	376	4867
1	1812	4867
1	377	4868
1	1044	4868
1	378	4869
1	883	4869
1	2575	4869
1	379	4870
1	1437	4870
1	830	4871
1	382	4872
1	426	4872
1	978	4872
1	540	4873
1	576	4873
1	656	4873
1	657	4873
1	769	4873
1	798	4873
1	2093	4873
1	390	4874
1	391	4875
1	393	4875
1	1012	4876
1	3680	4876
1	395	4877
1	1171	4877
1	399	4878
1	493	4878
1	400	4879
1	2427	4879
1	2700	4879
1	4380	4879
1	401	4880
1	560	4880
1	591	4880
1	2773	4880
1	406	4881
1	407	4882
1	870	4882
1	1603	4882
1	2499	4882
1	408	4883
1	849	4883
1	1101	4883
1	2096	4883
1	409	4884
1	2217	4884
1	410	4885
1	411	4886
1	2148	4886
1	2460	4886
1	3559	4886
1	412	4887
1	413	4888
1	437	4888
1	514	4888
1	2055	4888
1	415	4889
1	1176	4889
1	3689	4890
1	3690	4890
1	3933	4890
1	424	4891
1	1954	4891
1	427	4892
1	640	4892
1	1353	4892
1	1960	4892
1	2172	4892
1	2446	4892
1	1572	4893
1	1574	4893
1	1587	4893
1	4577	4893
1	432	4894
1	1224	4894
1	440	4895
1	1361	4895
1	1365	4895
1	443	4896
1	515	4896
1	1704	4896
1	2083	4896
1	2907	4896
1	938	4897
1	1278	4897
1	2371	4897
1	448	4898
1	1168	4898
1	1370	4898
1	449	4899
1	3779	4899
1	450	4900
1	1336	4900
1	1440	4900
1	2214	4900
1	2215	4900
1	452	4901
1	454	4902
1	1623	4902
1	2309	4902
1	3844	4902
1	457	4903
1	1200	4903
1	1622	4903
1	1777	4903
1	1907	4903
1	2507	4903
1	2960	4903
1	458	4904
1	1042	4904
1	459	4905
1	461	4906
1	840	4906
1	1240	4906
1	1409	4906
1	3419	4906
1	880	4907
1	2084	4907
1	2472	4907
1	2843	4907
1	463	4908
1	465	4909
1	4348	4909
1	470	4910
1	906	4911
1	1226	4911
1	472	4912
1	1654	4912
1	2301	4912
1	2595	4912
1	2812	4912
1	4473	4912
1	474	4913
1	480	4915
1	481	4916
1	2894	4916
1	2988	4916
1	3296	4916
1	484	4917
1	1780	4917
1	2271	4917
1	487	4918
1	489	4919
1	495	4920
1	499	4921
1	872	4921
1	1422	4921
1	1569	4921
1	2669	4921
1	3384	4921
1	501	4922
1	2711	4922
1	502	4923
1	503	4924
1	504	4925
1	1054	4925
1	505	4926
1	613	4926
1	511	4927
1	623	4927
1	2511	4927
1	3686	4927
1	517	4928
1	523	4929
1	583	4929
1	655	4929
1	998	4929
1	1405	4929
1	2332	4929
1	526	4930
1	701	4930
1	878	4930
1	949	4930
1	1344	4930
1	3141	4930
1	3778	4930
1	579	4931
1	820	4931
1	1593	4931
1	2417	4931
1	529	4932
1	1048	4932
1	1298	4932
1	1367	4932
1	1969	4932
1	2307	4932
1	532	4933
1	1319	4933
1	533	4934
1	825	4934
1	1103	4934
1	2121	4934
1	2192	4934
1	2337	4934
1	2527	4934
1	2714	4934
1	3564	4934
1	3742	4934
1	534	4935
1	1013	4935
1	2010	4935
1	535	4936
1	550	4936
1	814	4936
1	1297	4936
1	1779	4936
1	537	4937
1	538	4938
1	873	4938
1	2791	4938
1	1063	4939
1	1973	4939
1	2599	4939
1	541	4940
1	542	4941
1	721	4941
1	545	4942
1	549	4943
1	551	4944
1	1385	4944
1	1739	4944
1	1774	4944
1	554	4945
1	698	4945
1	1772	4945
1	3117	4945
1	555	4946
1	1805	4946
1	557	4947
1	558	4948
1	689	4948
1	1875	4948
1	2738	4948
1	562	4949
1	577	4949
1	595	4949
1	566	4950
1	961	4950
1	1043	4950
1	1793	4950
1	2166	4950
1	2656	4950
1	568	4951
1	573	4952
1	752	4952
1	574	4953
1	764	4953
1	867	4953
1	901	4953
1	920	4953
1	1345	4953
1	578	4954
1	1377	4954
1	1378	4954
1	2889	4954
1	580	4955
1	858	4955
1	1033	4955
1	1789	4955
1	585	4956
1	1684	4956
1	1988	4956
1	3314	4956
1	588	4957
1	594	4958
1	1000	4958
1	1476	4958
1	596	4959
1	598	4960
1	1410	4960
1	1531	4960
1	599	4961
1	601	4962
1	602	4963
1	603	4964
1	618	4964
1	894	4964
1	1169	4964
1	1225	4964
1	1589	4964
1	1877	4964
1	2011	4964
1	606	4965
1	730	4966
1	1722	4966
1	608	4967
1	1348	4967
1	2007	4967
1	2023	4967
1	611	4969
1	1600	4969
1	4343	4969
1	614	4970
1	902	4971
1	1227	4971
1	616	4972
1	2391	4972
1	2712	4972
1	617	4973
1	620	4974
1	1644	4974
1	1857	4974
1	2783	4974
1	625	4975
1	745	4975
1	4229	4975
1	626	4976
1	628	4977
1	1688	4978
1	1790	4978
1	2878	4978
1	635	4979
1	2216	4979
1	3405	4980
1	637	4981
1	664	4981
1	1166	4981
1	641	4982
1	2249	4982
1	2769	4982
1	642	4983
1	748	4983
1	789	4983
1	848	4983
1	877	4983
1	966	4983
1	1206	4983
1	1406	4983
1	1415	4983
1	1552	4983
1	1808	4983
1	2652	4983
1	2744	4983
1	3369	4983
1	3493	4983
1	648	4984
1	2306	4984
1	3289	4984
1	3970	4984
1	649	4985
1	861	4985
1	2918	4985
1	2948	4985
1	650	4986
1	1381	4986
1	3235	4986
1	924	4987
1	2772	4987
1	659	4989
1	800	4989
1	1174	4989
1	1943	4989
1	1290	4990
1	2403	4990
1	665	4991
1	666	4992
1	1090	4992
1	1402	4992
1	1934	4992
1	1175	4993
1	670	4994
1	699	4994
1	1847	4994
1	677	4995
1	2261	4995
1	678	4996
1	1052	4996
1	2094	4996
1	2990	4996
1	680	4997
1	1346	4997
1	1475	4997
1	1642	4997
1	2546	4997
1	3212	4997
1	681	4998
1	684	5000
1	2281	5000
1	685	5001
1	765	5001
1	2837	5001
1	688	5002
1	1145	5002
1	1363	5002
1	1567	5002
1	697	5003
1	1214	5004
1	704	5005
1	707	5006
1	708	5007
1	712	5008
1	1909	5008
1	3413	5008
1	715	5009
1	2567	5009
1	718	5010
1	1714	5010
1	3372	5010
1	3684	5010
1	720	5011
1	1058	5011
1	724	5012
1	777	5012
1	1274	5012
1	2063	5012
1	2447	5012
1	726	5013
1	1038	5013
1	1492	5013
1	2090	5013
1	728	5014
1	871	5014
1	729	5015
1	732	5016
1	760	5016
1	1635	5016
1	733	5017
1	734	5018
1	735	5019
1	737	5020
1	1011	5020
1	1147	5020
1	1801	5020
1	2038	5020
1	2064	5020
1	2900	5020
1	3323	5020
1	738	5021
1	860	5022
1	1138	5022
1	1258	5022
1	1505	5022
1	4297	5024
1	744	5025
1	1309	5025
1	2012	5025
1	746	5026
1	1717	5026
1	1982	5026
1	747	5027
1	759	5027
1	1016	5027
1	1083	5027
1	1554	5027
1	2647	5027
1	749	5028
1	3432	5028
1	4029	5028
1	751	5029
1	909	5029
1	1212	5029
1	1726	5029
1	1796	5029
1	2420	5029
1	3429	5029
1	753	5030
1	754	5031
1	833	5031
1	755	5032
1	1281	5032
1	1785	5032
1	2597	5032
1	756	5033
1	761	5034
1	875	5034
1	1248	5034
1	768	5036
1	772	5037
1	773	5038
1	3148	5038
1	4366	5038
1	2198	5039
1	775	5040
1	776	5041
1	1842	5041
1	1952	5042
1	3919	5042
1	780	5043
1	1014	5043
1	1279	5043
1	782	5044
1	1201	5044
1	1428	5044
1	2199	5044
1	783	5045
1	1933	5045
1	2229	5045
1	4640	5045
1	785	5046
1	786	5047
1	1992	5047
1	2825	5047
1	3725	5047
1	787	5048
1	980	5049
1	1256	5049
1	2969	5049
1	2973	5049
1	3620	5049
1	793	5050
1	801	5052
1	1195	5052
1	2290	5052
1	804	5053
1	993	5053
1	2193	5053
1	805	5054
1	807	5055
1	2670	5055
1	811	5056
1	815	5057
1	1235	5057
1	1612	5057
1	816	5058
1	1065	5058
1	2820	5058
1	821	5059
1	1070	5059
1	1994	5059
1	2553	5059
1	823	5060
1	1472	5060
1	3379	5060
1	832	5061
1	965	5061
1	836	5062
1	1034	5062
1	979	5063
1	1906	5063
1	839	5064
1	1236	5064
1	1343	5064
1	3478	5064
1	841	5065
1	842	5066
1	1904	5066
1	843	5067
1	992	5067
1	2050	5067
1	2104	5067
1	2794	5067
1	3072	5067
1	846	5068
1	847	5069
1	1119	5069
1	852	5070
1	1430	5070
1	1869	5070
1	853	5071
1	2466	5071
1	854	5072
1	1916	5072
1	855	5073
1	856	5074
1	859	5075
1	862	5076
1	2394	5076
1	1017	5077
1	1521	5077
1	2324	5077
1	2718	5077
1	3304	5077
1	3366	5077
1	4139	5077
1	869	5078
1	3577	5078
1	4087	5078
1	4410	5078
1	2053	5079
1	3185	5079
1	879	5080
1	959	5080
1	1300	5080
1	1697	5080
1	2158	5080
1	2174	5080
1	2222	5080
1	2531	5080
1	3316	5080
1	4657	5080
1	881	5081
1	1139	5081
1	1371	5081
1	3350	5081
1	885	5082
1	2667	5082
1	887	5083
1	3208	5083
1	4209	5083
1	888	5084
1	1443	5084
1	1645	5084
1	889	5085
1	932	5085
1	953	5085
1	3247	5085
1	890	5086
1	2319	5086
1	3674	5086
1	892	5087
1	1276	5087
1	2628	5087
1	893	5088
1	1546	5089
1	1845	5089
1	3010	5089
1	1180	5090
1	1501	5090
1	2455	5090
1	2538	5090
1	911	5092
1	1662	5092
1	1915	5092
1	2000	5092
1	2873	5092
1	3687	5092
1	913	5093
1	1337	5093
1	1544	5093
1	917	5094
1	1092	5094
1	1384	5094
1	1883	5094
1	2031	5094
1	2681	5094
1	3009	5094
1	3061	5094
1	3425	5094
1	3500	5094
1	3655	5094
1	3836	5094
1	4573	5094
1	918	5095
1	1141	5095
1	1167	5095
1	1903	5095
1	919	5096
1	1170	5096
1	1503	5096
1	1530	5096
1	923	5097
1	925	5098
1	1682	5098
1	2120	5098
1	926	5099
1	1031	5099
1	927	5100
1	3315	5100
1	929	5101
1	1193	5101
1	2113	5101
1	930	5102
1	1307	5102
1	1828	5102
1	1864	5102
1	2146	5102
1	931	5103
1	1795	5103
1	2267	5103
1	933	5104
1	934	5105
1	3799	5105
1	935	5106
1	1270	5106
1	1322	5106
1	1747	5106
1	2036	5106
1	936	5107
1	4369	5107
1	937	5108
1	2356	5108
1	2655	5108
1	939	5109
1	1918	5109
1	941	5110
1	1432	5111
1	3128	5111
1	946	5112
1	1637	5113
1	2164	5113
1	948	5114
1	2809	5114
1	950	5115
1	951	5116
1	3150	5116
1	4404	5116
1	955	5117
1	957	5119
1	1125	5119
1	1620	5119
1	958	5120
1	960	5121
1	1273	5121
1	2345	5121
1	2484	5121
1	2654	5121
1	3213	5121
1	964	5122
1	1350	5122
1	967	5123
1	1251	5123
1	969	5124
1	2845	5124
1	971	5125
1	1133	5125
1	1349	5125
1	1396	5125
1	975	5126
1	1730	5126
1	1912	5126
1	2398	5126
1	3424	5126
1	3702	5126
1	1255	5127
1	1706	5127
1	2450	5127
1	3004	5127
1	982	5128
1	1508	5128
1	2077	5128
1	2226	5128
1	2995	5128
1	3066	5128
1	3473	5128
1	983	5129
1	1598	5129
1	2743	5129
1	1731	5130
1	3736	5130
1	4160	5130
1	4284	5130
1	4628	5130
1	986	5131
1	1791	5131
1	2698	5132
1	988	5133
1	994	5134
1	1584	5134
1	2065	5134
1	2841	5134
1	4062	5134
1	995	5135
1	1265	5135
1	1418	5135
1	2555	5136
1	999	5137
1	1718	5137
1	2660	5137
1	3105	5137
1	1001	5138
1	1648	5138
1	1987	5138
1	1059	5139
1	1010	5140
1	1019	5141
1	1039	5141
1	1243	5141
1	1022	5142
1	3871	5142
1	1023	5143
1	1474	5143
1	1025	5144
1	1157	5144
1	1242	5144
1	1026	5145
1	1027	5146
1	1028	5147
1	1029	5148
1	1951	5148
1	2004	5148
1	2141	5148
1	2204	5148
1	2519	5148
1	2829	5148
1	3033	5148
1	4481	5148
1	1030	5149
1	1037	5150
1	3138	5150
1	4251	5150
1	1161	5151
1	2221	5151
1	2674	5151
1	1049	5152
1	1592	5152
1	3378	5152
1	1055	5153
1	1056	5154
1	1118	5154
1	1230	5154
1	1057	5155
1	1062	5155
1	1064	5156
1	1066	5157
1	1067	5158
1	3555	5158
1	1068	5159
1	1228	5159
1	2635	5159
1	1074	5160
1	1184	5160
1	1480	5160
1	1784	5160
1	1905	5160
1	1075	5161
1	1511	5161
1	1657	5161
1	3430	5161
1	1076	5162
1	1819	5162
1	1077	5163
1	2617	5163
1	3042	5163
1	3532	5163
1	4594	5163
1	1078	5164
1	2258	5164
1	2822	5164
1	1081	5165
1	1208	5165
1	1084	5167
1	1580	5167
1	3225	5167
1	1085	5168
1	2171	5168
1	1086	5169
1	1087	5170
1	1876	5170
1	2001	5170
1	2154	5170
1	1088	5171
1	3632	5171
1	1094	5172
1	1097	5173
1	1104	5173
1	1830	5173
1	1098	5174
1	2603	5174
1	2905	5174
1	2945	5174
1	1099	5175
1	1100	5176
1	1325	5176
1	1105	5177
1	2532	5177
1	1106	5178
1	1107	5179
1	2526	5179
1	1109	5180
1	1110	5181
1	2134	5181
1	2159	5181
1	2610	5181
1	3959	5181
1	1113	5182
1	1433	5182
1	2909	5182
1	1115	5183
1	1182	5183
1	1120	5184
1	4304	5184
1	1685	5185
1	2920	5185
1	1123	5186
1	1559	5187
1	2811	5187
1	1127	5188
1	2056	5188
1	1129	5189
1	1198	5189
1	1582	5189
1	1709	5189
1	1130	5190
1	1334	5190
1	1403	5190
1	1910	5190
1	4026	5190
1	3267	5191
1	1132	5192
1	2097	5193
1	1136	5194
1	1496	5194
1	1140	5196
1	1142	5197
1	1144	5198
1	1146	5199
1	4245	5199
1	1148	5200
1	1216	5200
1	1429	5200
1	1556	5200
1	2806	5200
1	1149	5201
1	2365	5201
1	3275	5201
1	1152	5202
1	4102	5202
1	1160	5203
1	1388	5203
1	1162	5204
1	1217	5204
1	1375	5204
1	1427	5204
1	1783	5204
1	1899	5204
1	1955	5204
1	2275	5204
1	3224	5204
1	1183	5206
1	1335	5206
1	1555	5206
1	1187	5207
1	1626	5207
1	2303	5207
1	1192	5209
1	1656	5209
1	1196	5210
1	1199	5211
1	2188	5211
1	1204	5213
1	1205	5214
1	1211	5215
1	3005	5215
1	1213	5216
1	1215	5217
1	2381	5217
1	3115	5217
1	1220	5218
1	2272	5218
1	1221	5219
1	1223	5220
1	1229	5221
1	1863	5221
1	3538	5221
1	1232	5222
1	1271	5222
1	1238	5223
1	1473	5223
1	1239	5224
1	1244	5225
1	1246	5226
1	2019	5226
1	2344	5226
1	2589	5226
1	1247	5227
1	1250	5228
1	3354	5228
1	3442	5228
1	3691	5228
1	2110	5229
1	3748	5229
1	1253	5230
1	3714	5230
1	1254	5231
1	1259	5232
1	2458	5232
1	1260	5233
1	1262	5234
1	1263	5235
1	2279	5235
1	1741	5236
1	2132	5236
1	3003	5236
1	3142	5236
1	1267	5237
1	1268	5238
1	1269	5239
1	1761	5239
1	1272	5240
1	2255	5240
1	3353	5240
1	1275	5241
1	1277	5242
1	2965	5242
1	1280	5243
1	3358	5243
1	1282	5244
1	1284	5245
1	2863	5245
1	1288	5247
1	1293	5248
1	1299	5249
1	3262	5249
1	1301	5250
1	1302	5251
1	3076	5251
1	1304	5252
1	1515	5252
1	1770	5252
1	2915	5252
1	3137	5252
1	1306	5253
1	1308	5254
1	1313	5255
1	3093	5256
1	1752	5257
1	3331	5257
1	3992	5257
1	4200	5257
1	1320	5258
1	1330	5258
1	1889	5258
1	2218	5258
1	2562	5258
1	1321	5259
1	1323	5260
1	1324	5261
1	4346	5261
1	1326	5262
1	1843	5262
